"dayscompeting","total","percentage"
2684,"5","0.000013257676194516625126"
2685,"4","0.000010606140955613300101"
2686,"4","0.000010606140955613300101"
2687,"17","0.000045076099061356525428"
2688,"27","0.000071591451450389775680"
2689,"10","0.000026515352389033250252"
2690,"9","0.000023863817150129925227"
2692,"2","0.000005303070477806650050"
2693,"3","0.000007954605716709975076"
2694,"10","0.000026515352389033250252"
2695,"24","0.000063636845733679800605"
2696,"8","0.000021212281911226600202"
2697,"6","0.000015909211433419950151"
2698,"5","0.000013257676194516625126"
2699,"4","0.000010606140955613300101"
2700,"7","0.000018560746672323275176"
2701,"13","0.000034469958105743225327"
2702,"32","0.000084849127644906400806"
2703,"13","0.000034469958105743225327"
2704,"4","0.000010606140955613300101"
2705,"2","0.000005303070477806650050"
2706,"2","0.000005303070477806650050"
2707,"6","0.000015909211433419950151"
2708,"19","0.000050379169539163175479"
2709,"33","0.000087500662883809725831"
2710,"14","0.000037121493344646550353"
2711,"9","0.000023863817150129925227"
2712,"2","0.000005303070477806650050"
2713,"5","0.000013257676194516625126"
2714,"3","0.000007954605716709975076"
2715,"11","0.000029166887627936575277"
2716,"25","0.000066288380972583125630"
2717,"6","0.000015909211433419950151"
2718,"5","0.000013257676194516625126"
2719,"5","0.000013257676194516625126"
2720,"5","0.000013257676194516625126"
2721,"4","0.000010606140955613300101"
2722,"19","0.000050379169539163175479"
2723,"29","0.000076894521928196425730"
2724,"15","0.000039773028583549875378"
2725,"6","0.000015909211433419950151"
2726,"1","0.000002651535238903325025"
2727,"4","0.000010606140955613300101"
2728,"8","0.000021212281911226600202"
2729,"12","0.000031818422866839900302"
2730,"22","0.000058333775255873150554"
2731,"12","0.000031818422866839900302"
2732,"2","0.000005303070477806650050"
2733,"5","0.000013257676194516625126"
2734,"6","0.000015909211433419950151"
2735,"9","0.000023863817150129925227"
2736,"13","0.000034469958105743225327"
2737,"30","0.000079546057167099750756"
2738,"14","0.000037121493344646550353"
2739,"7","0.000018560746672323275176"
2740,"9","0.000023863817150129925227"
2741,"6","0.000015909211433419950151"
2742,"5","0.000013257676194516625126"
2743,"13","0.000034469958105743225327"
2744,"24","0.000063636845733679800605"
2745,"16","0.000042424563822453200403"
2746,"4","0.000010606140955613300101"
2747,"6","0.000015909211433419950151"
2748,"3","0.000007954605716709975076"
2749,"4","0.000010606140955613300101"
2750,"9","0.000023863817150129925227"
2751,"17","0.000045076099061356525428"
2752,"9","0.000023863817150129925227"
2753,"6","0.000015909211433419950151"
2754,"2","0.000005303070477806650050"
2755,"6","0.000015909211433419950151"
2756,"9","0.000023863817150129925227"
2757,"15","0.000039773028583549875378"
2758,"20","0.000053030704778066500504"
2759,"18","0.000047727634300259850453"
2760,"5","0.000013257676194516625126"
2761,"7","0.000018560746672323275176"
2762,"4","0.000010606140955613300101"
2764,"14","0.000037121493344646550353"
2765,"18","0.000047727634300259850453"
2766,"10","0.000026515352389033250252"
2767,"3","0.000007954605716709975076"
2769,"5","0.000013257676194516625126"
2770,"4","0.000010606140955613300101"
2771,"7","0.000018560746672323275176"
2772,"19","0.000050379169539163175479"
2773,"6","0.000015909211433419950151"
2774,"5","0.000013257676194516625126"
2775,"5","0.000013257676194516625126"
2776,"4","0.000010606140955613300101"
2777,"9","0.000023863817150129925227"
2778,"8","0.000021212281911226600202"
2779,"25","0.000066288380972583125630"
2780,"16","0.000042424563822453200403"
2781,"6","0.000015909211433419950151"
2782,"1","0.000002651535238903325025"
2783,"1","0.000002651535238903325025"
2784,"9","0.000023863817150129925227"
2785,"6","0.000015909211433419950151"
2786,"27","0.000071591451450389775680"
2787,"12","0.000031818422866839900302"
2788,"3","0.000007954605716709975076"
2789,"4","0.000010606140955613300101"
2790,"2","0.000005303070477806650050"
2791,"2","0.000005303070477806650050"
2792,"12","0.000031818422866839900302"
2793,"25","0.000066288380972583125630"
2794,"5","0.000013257676194516625126"
2795,"4","0.000010606140955613300101"
2796,"4","0.000010606140955613300101"
2797,"4","0.000010606140955613300101"
2798,"1","0.000002651535238903325025"
2799,"14","0.000037121493344646550353"
2800,"27","0.000071591451450389775680"
2801,"9","0.000023863817150129925227"
2802,"4","0.000010606140955613300101"
2803,"9","0.000023863817150129925227"
2804,"9","0.000023863817150129925227"
2805,"6","0.000015909211433419950151"
2806,"16","0.000042424563822453200403"
2807,"25","0.000066288380972583125630"
2808,"9","0.000023863817150129925227"
2809,"10","0.000026515352389033250252"
2810,"2","0.000005303070477806650050"
2811,"3","0.000007954605716709975076"
2812,"3","0.000007954605716709975076"
2813,"9","0.000023863817150129925227"
2814,"23","0.000060985310494776475579"
2815,"12","0.000031818422866839900302"
2816,"4","0.000010606140955613300101"
2817,"1","0.000002651535238903325025"
2819,"2","0.000005303070477806650050"
2820,"21","0.000055682240016969825529"
2821,"26","0.000068939916211486450655"
2822,"11","0.000029166887627936575277"
2823,"1","0.000002651535238903325025"
2824,"2","0.000005303070477806650050"
2825,"6","0.000015909211433419950151"
2826,"6","0.000015909211433419950151"
2827,"13","0.000034469958105743225327"
2828,"37","0.000098106803839423025932"
2829,"6","0.000015909211433419950151"
2830,"6","0.000015909211433419950151"
2831,"3","0.000007954605716709975076"
2832,"3","0.000007954605716709975076"
2833,"5","0.000013257676194516625126"
2834,"11","0.000029166887627936575277"
2835,"21","0.000055682240016969825529"
2836,"15","0.000039773028583549875378"
2837,"4","0.000010606140955613300101"
2838,"9","0.000023863817150129925227"
2839,"2","0.000005303070477806650050"
2841,"8","0.000021212281911226600202"
2842,"29","0.000076894521928196425730"
2843,"7","0.000018560746672323275176"
2844,"9","0.000023863817150129925227"
2845,"3","0.000007954605716709975076"
2846,"5","0.000013257676194516625126"
2847,"6","0.000015909211433419950151"
2848,"12","0.000031818422866839900302"
2849,"24","0.000063636845733679800605"
2850,"11","0.000029166887627936575277"
2851,"2","0.000005303070477806650050"
2852,"3","0.000007954605716709975076"
2853,"3","0.000007954605716709975076"
2854,"8","0.000021212281911226600202"
2855,"7","0.000018560746672323275176"
2856,"22","0.000058333775255873150554"
2857,"10","0.000026515352389033250252"
2858,"4","0.000010606140955613300101"
2859,"2","0.000005303070477806650050"
2860,"7","0.000018560746672323275176"
2861,"4","0.000010606140955613300101"
2862,"12","0.000031818422866839900302"
2863,"18","0.000047727634300259850453"
2864,"13","0.000034469958105743225327"
2865,"5","0.000013257676194516625126"
2866,"1","0.000002651535238903325025"
2867,"3","0.000007954605716709975076"
2868,"5","0.000013257676194516625126"
2869,"18","0.000047727634300259850453"
2870,"24","0.000063636845733679800605"
2871,"8","0.000021212281911226600202"
2872,"4","0.000010606140955613300101"
2873,"7","0.000018560746672323275176"
2874,"1","0.000002651535238903325025"
2875,"7","0.000018560746672323275176"
2876,"13","0.000034469958105743225327"
2877,"24","0.000063636845733679800605"
2878,"14","0.000037121493344646550353"
2879,"7","0.000018560746672323275176"
2880,"8","0.000021212281911226600202"
2881,"2","0.000005303070477806650050"
2882,"8","0.000021212281911226600202"
2883,"17","0.000045076099061356525428"
2884,"32","0.000084849127644906400806"
2885,"16","0.000042424563822453200403"
2886,"3","0.000007954605716709975076"
2887,"6","0.000015909211433419950151"
2888,"4","0.000010606140955613300101"
2889,"3","0.000007954605716709975076"
2890,"15","0.000039773028583549875378"
2891,"29","0.000076894521928196425730"
2892,"7","0.000018560746672323275176"
2893,"2","0.000005303070477806650050"
2895,"1","0.000002651535238903325025"
2896,"5","0.000013257676194516625126"
2897,"13","0.000034469958105743225327"
2898,"20","0.000053030704778066500504"
2899,"10","0.000026515352389033250252"
2900,"10","0.000026515352389033250252"
2901,"7","0.000018560746672323275176"
2902,"10","0.000026515352389033250252"
2903,"6","0.000015909211433419950151"
2904,"14","0.000037121493344646550353"
2905,"36","0.000095455268600519700907"
2906,"14","0.000037121493344646550353"
2907,"6","0.000015909211433419950151"
2908,"2","0.000005303070477806650050"
2909,"4","0.000010606140955613300101"
2910,"7","0.000018560746672323275176"
2911,"19","0.000050379169539163175479"
2912,"27","0.000071591451450389775680"
2913,"15","0.000039773028583549875378"
2914,"4","0.000010606140955613300101"
2915,"4","0.000010606140955613300101"
2916,"3","0.000007954605716709975076"
2917,"5","0.000013257676194516625126"
2918,"14","0.000037121493344646550353"
2919,"41","0.00010871294479503633"
2920,"11","0.000029166887627936575277"
2921,"8","0.000021212281911226600202"
2922,"9","0.000023863817150129925227"
2923,"7","0.000018560746672323275176"
2924,"13","0.000034469958105743225327"
2925,"13","0.000034469958105743225327"
2926,"43","0.00011401601527284298"
2927,"20","0.000053030704778066500504"
2928,"5","0.000013257676194516625126"
2929,"4","0.000010606140955613300101"
2930,"7","0.000018560746672323275176"
2931,"6","0.000015909211433419950151"
2932,"18","0.000047727634300259850453"
2933,"25","0.000066288380972583125630"
2934,"20","0.000053030704778066500504"
2935,"4","0.000010606140955613300101"
2936,"4","0.000010606140955613300101"
2937,"5","0.000013257676194516625126"
2938,"6","0.000015909211433419950151"
2939,"10","0.000026515352389033250252"
2940,"27","0.000071591451450389775680"
2941,"4","0.000010606140955613300101"
2942,"8","0.000021212281911226600202"
2943,"5","0.000013257676194516625126"
2944,"4","0.000010606140955613300101"
2945,"3","0.000007954605716709975076"
2946,"15","0.000039773028583549875378"
2947,"20","0.000053030704778066500504"
2948,"6","0.000015909211433419950151"
2949,"8","0.000021212281911226600202"
2950,"1","0.000002651535238903325025"
2951,"4","0.000010606140955613300101"
2952,"7","0.000018560746672323275176"
2953,"13","0.000034469958105743225327"
2954,"30","0.000079546057167099750756"
2955,"11","0.000029166887627936575277"
2956,"2","0.000005303070477806650050"
2957,"4","0.000010606140955613300101"
2958,"4","0.000010606140955613300101"
2959,"3","0.000007954605716709975076"
2960,"13","0.000034469958105743225327"
2961,"13","0.000034469958105743225327"
2962,"11","0.000029166887627936575277"
2963,"4","0.000010606140955613300101"
2964,"5","0.000013257676194516625126"
2965,"5","0.000013257676194516625126"
2966,"2","0.000005303070477806650050"
2967,"18","0.000047727634300259850453"
2968,"14","0.000037121493344646550353"
2969,"12","0.000031818422866839900302"
2970,"5","0.000013257676194516625126"
2972,"7","0.000018560746672323275176"
2973,"6","0.000015909211433419950151"
2974,"10","0.000026515352389033250252"
2975,"28","0.000074242986689293100705"
2976,"3","0.000007954605716709975076"
2977,"4","0.000010606140955613300101"
2978,"4","0.000010606140955613300101"
2979,"3","0.000007954605716709975076"
2980,"5","0.000013257676194516625126"
2981,"8","0.000021212281911226600202"
2982,"20","0.000053030704778066500504"
2983,"8","0.000021212281911226600202"
2984,"5","0.000013257676194516625126"
2985,"3","0.000007954605716709975076"
2986,"6","0.000015909211433419950151"
2987,"2","0.000005303070477806650050"
2988,"12","0.000031818422866839900302"
2989,"26","0.000068939916211486450655"
2990,"14","0.000037121493344646550353"
2991,"5","0.000013257676194516625126"
2992,"2","0.000005303070477806650050"
2993,"4","0.000010606140955613300101"
2994,"12","0.000031818422866839900302"
2995,"10","0.000026515352389033250252"
2996,"33","0.000087500662883809725831"
2997,"7","0.000018560746672323275176"
2998,"2","0.000005303070477806650050"
2999,"2","0.000005303070477806650050"
3000,"5","0.000013257676194516625126"
3001,"6","0.000015909211433419950151"
3002,"8","0.000021212281911226600202"
3003,"21","0.000055682240016969825529"
3004,"11","0.000029166887627936575277"
3005,"8","0.000021212281911226600202"
3006,"11","0.000029166887627936575277"
3007,"1","0.000002651535238903325025"
3008,"4","0.000010606140955613300101"
3009,"9","0.000023863817150129925227"
3010,"22","0.000058333775255873150554"
3011,"11","0.000029166887627936575277"
3012,"2","0.000005303070477806650050"
3013,"9","0.000023863817150129925227"
3014,"4","0.000010606140955613300101"
3015,"6","0.000015909211433419950151"
3016,"8","0.000021212281911226600202"
3017,"25","0.000066288380972583125630"
3018,"11","0.000029166887627936575277"
3019,"12","0.000031818422866839900302"
3020,"2","0.000005303070477806650050"
3021,"6","0.000015909211433419950151"
3022,"3","0.000007954605716709975076"
3023,"12","0.000031818422866839900302"
3024,"14","0.000037121493344646550353"
3025,"10","0.000026515352389033250252"
3026,"6","0.000015909211433419950151"
3027,"1","0.000002651535238903325025"
3028,"5","0.000013257676194516625126"
3029,"6","0.000015909211433419950151"
3030,"8","0.000021212281911226600202"
3031,"21","0.000055682240016969825529"
3032,"6","0.000015909211433419950151"
3033,"5","0.000013257676194516625126"
3034,"4","0.000010606140955613300101"
3036,"2","0.000005303070477806650050"
3037,"7","0.000018560746672323275176"
3038,"13","0.000034469958105743225327"
3039,"9","0.000023863817150129925227"
3040,"6","0.000015909211433419950151"
3041,"4","0.000010606140955613300101"
3043,"5","0.000013257676194516625126"
3044,"8","0.000021212281911226600202"
3045,"18","0.000047727634300259850453"
3046,"3","0.000007954605716709975076"
3047,"5","0.000013257676194516625126"
3048,"6","0.000015909211433419950151"
3049,"2","0.000005303070477806650050"
3050,"7","0.000018560746672323275176"
3051,"12","0.000031818422866839900302"
3052,"27","0.000071591451450389775680"
3053,"8","0.000021212281911226600202"
3054,"2","0.000005303070477806650050"
3055,"2","0.000005303070477806650050"
3056,"2","0.000005303070477806650050"
3057,"6","0.000015909211433419950151"
3058,"6","0.000015909211433419950151"
3059,"13","0.000034469958105743225327"
3060,"8","0.000021212281911226600202"
