defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,year
3129,28,Cosmetic,2020-07-13,Internal,Minor,Visual Inspection,679.88,2024
3130,34,Cosmetic,2020-07-14,Surface,Minor,Manual Testing,18.61,2024
3131,46,Functional,2020-07-14,Surface,Minor,Automated Testing,474.48,2024
3132,12,Structural,2020-07-14,Internal,Minor,Visual Inspection,201.79,2024
3133,24,Cosmetic,2020-07-14,Internal,Critical,Automated Testing,136.69,2024
3134,41,Cosmetic,2020-07-14,Surface,Moderate,Automated Testing,747.18,2024
3135,69,Functional,2020-07-14,Component,Moderate,Manual Testing,908.59,2024
3136,8,Functional,2020-07-14,Internal,Critical,Automated Testing,201.88,2024
3137,68,Functional,2020-07-14,Internal,Critical,Manual Testing,955.54,2024
3138,43,Cosmetic,2020-07-15,Surface,Moderate,Visual Inspection,200.29,2024
3139,53,Cosmetic,2020-07-15,Surface,Moderate,Automated Testing,736.75,2024
3140,95,Cosmetic,2020-07-15,Component,Critical,Manual Testing,951.99,2024
3141,6,Structural,2020-07-15,Surface,Minor,Visual Inspection,504.9,2024
3142,87,Structural,2020-07-15,Component,Moderate,Manual Testing,914.5,2024
3143,80,Functional,2020-07-15,Component,Critical,Manual Testing,641.58,2024
3144,7,Structural,2020-07-15,Component,Critical,Automated Testing,477.58,2024
3145,43,Functional,2020-07-15,Internal,Critical,Visual Inspection,546.42,2024
3146,49,Functional,2020-07-15,Surface,Moderate,Manual Testing,960.15,2024
3147,41,Structural,2020-07-15,Surface,Minor,Visual Inspection,180.86,2024
3148,69,Cosmetic,2020-07-16,Surface,Minor,Visual Inspection,501.54,2024
3149,9,Functional,2020-07-16,Internal,Moderate,Manual Testing,666.31,2024
3150,63,Structural,2020-07-16,Surface,Critical,Visual Inspection,492.32,2024
3151,37,Structural,2020-07-16,Surface,Minor,Automated Testing,20.93,2024
3152,80,Cosmetic,2020-07-16,Component,Moderate,Automated Testing,346.73,2024
3153,41,Structural,2020-07-16,Component,Critical,Automated Testing,571.65,2024
3154,56,Cosmetic,2020-07-16,Surface,Minor,Visual Inspection,357.56,2024
3155,38,Structural,2020-07-16,Surface,Minor,Manual Testing,499.34,2024
3156,71,Functional,2020-07-16,Surface,Minor,Visual Inspection,355.85,2024
3157,35,Cosmetic,2020-07-17,Surface,Minor,Manual Testing,917.26,2024
3158,64,Functional,2020-07-17,Component,Moderate,Automated Testing,623.52,2024
3159,20,Structural,2020-07-17,Component,Critical,Visual Inspection,478.48,2024
3160,92,Structural,2020-07-17,Internal,Moderate,Automated Testing,255.47,2024
3161,79,Functional,2020-07-17,Component,Minor,Automated Testing,711.6,2024
3162,40,Cosmetic,2020-07-17,Surface,Moderate,Manual Testing,551.79,2024
3163,66,Cosmetic,2020-07-17,Component,Critical,Automated Testing,511.65,2024
3164,46,Structural,2020-07-18,Internal,Moderate,Visual Inspection,927.75,2024
3165,96,Structural,2020-07-18,Internal,Critical,Automated Testing,28.26,2024
3166,65,Structural,2020-07-18,Surface,Minor,Manual Testing,142.64,2024
3167,76,Structural,2020-07-18,Surface,Critical,Automated Testing,390.19,2024
3168,55,Functional,2020-07-18,Internal,Critical,Manual Testing,295.41,2024
3169,92,Cosmetic,2020-07-18,Internal,Moderate,Visual Inspection,590.85,2024
3170,87,Functional,2020-07-18,Internal,Critical,Visual Inspection,787.42,2024
3171,1,Cosmetic,2020-07-18,Component,Critical,Automated Testing,978.5,2024
3172,16,Functional,2020-07-18,Internal,Moderate,Automated Testing,916.45,2024
3173,41,Cosmetic,2020-07-18,Surface,Moderate,Automated Testing,747.18,2024
3174,66,Functional,2020-07-19,Internal,Moderate,Visual Inspection,587.69,2024
3175,38,Functional,2020-07-19,Component,Critical,Visual Inspection,613.47,2024
3176,73,Functional,2020-07-19,Surface,Moderate,Visual Inspection,64.74,2024
3177,6,Structural,2020-07-19,Surface,Minor,Manual Testing,945.17,2024
3178,8,Structural,2020-07-19,Internal,Critical,Visual Inspection,395.56,2024
3179,33,Structural,2020-07-19,Component,Moderate,Automated Testing,978.58,2024
3180,17,Functional,2020-07-19,Internal,Minor,Visual Inspection,865.96,2024
3181,37,Cosmetic,2020-07-19,Component,Critical,Visual Inspection,987.71,2024
3182,72,Functional,2020-07-20,Surface,Minor,Manual Testing,19.83,2024
3183,40,Functional,2020-07-20,Internal,Minor,Automated Testing,49.2,2024
3184,25,Structural,2020-07-20,Component,Critical,Visual Inspection,298.81,2024
3185,100,Functional,2020-07-20,Surface,Moderate,Manual Testing,617.36,2024
3186,31,Structural,2020-07-20,Surface,Critical,Manual Testing,950.2,2024
3187,98,Cosmetic,2020-07-20,Internal,Critical,Automated Testing,404.15,2024
3188,72,Cosmetic,2020-07-20,Internal,Critical,Automated Testing,878.46,2024
3189,26,Cosmetic,2020-07-20,Surface,Critical,Automated Testing,418.17,2024
3190,78,Structural,2020-07-21,Surface,Critical,Visual Inspection,608.46,2024
3191,80,Functional,2020-07-21,Internal,Minor,Manual Testing,67.82,2024
3192,28,Functional,2020-07-21,Component,Critical,Visual Inspection,155.84,2024
3193,45,Functional,2020-07-21,Internal,Critical,Visual Inspection,358.46,2024
3194,60,Cosmetic,2020-07-21,Surface,Moderate,Visual Inspection,775.91,2024
3195,63,Cosmetic,2020-07-21,Component,Critical,Visual Inspection,538.99,2024
3196,97,Structural,2020-07-21,Component,Moderate,Automated Testing,773.47,2024
3197,74,Cosmetic,2020-07-21,Surface,Moderate,Manual Testing,352.05,2024
3198,53,Cosmetic,2020-07-22,Component,Moderate,Automated Testing,252.11,2024
3199,2,Functional,2020-07-22,Internal,Moderate,Visual Inspection,479.56,2024
3200,81,Functional,2020-07-22,Surface,Minor,Manual Testing,918.81,2024
3201,83,Functional,2020-07-22,Component,Critical,Manual Testing,498.47,2024
3202,86,Structural,2020-07-22,Internal,Minor,Manual Testing,520.84,2024
3203,36,Cosmetic,2020-07-23,Component,Moderate,Manual Testing,465.92,2024
3204,43,Functional,2020-07-23,Surface,Minor,Manual Testing,585.81,2024
3205,30,Functional,2020-07-23,Surface,Minor,Visual Inspection,104.54,2024
3206,26,Cosmetic,2020-07-23,Internal,Critical,Manual Testing,647.11,2024
3207,74,Cosmetic,2020-07-23,Internal,Moderate,Manual Testing,943.79,2024
3208,21,Structural,2020-07-23,Component,Critical,Manual Testing,540.92,2024
3209,42,Structural,2020-07-23,Component,Minor,Visual Inspection,663.53,2024
3210,11,Cosmetic,2020-07-23,Surface,Moderate,Visual Inspection,520.44,2024
3211,14,Structural,2020-07-23,Internal,Moderate,Visual Inspection,271.51,2024
3212,81,Cosmetic,2020-07-23,Component,Critical,Manual Testing,368.11,2024
3213,96,Functional,2020-07-24,Internal,Minor,Manual Testing,446.61,2024
3214,66,Cosmetic,2020-07-24,Surface,Critical,Automated Testing,689.42,2024
3215,31,Cosmetic,2020-07-24,Surface,Moderate,Visual Inspection,490.53,2024
3216,27,Structural,2020-07-24,Surface,Minor,Automated Testing,704.44,2024
3217,10,Structural,2020-07-24,Surface,Critical,Manual Testing,342.61,2024
3218,48,Cosmetic,2020-07-24,Internal,Moderate,Visual Inspection,67.49,2024
3219,66,Structural,2020-07-24,Surface,Critical,Manual Testing,310.8,2024
3220,36,Structural,2020-07-24,Internal,Critical,Automated Testing,390.43,2024
3221,14,Functional,2020-07-24,Surface,Minor,Visual Inspection,556.73,2024
3222,36,Structural,2020-07-24,Surface,Moderate,Manual Testing,824.3,2024
3223,49,Structural,2020-07-24,Component,Critical,Visual Inspection,922.07,2024
3224,96,Functional,2020-07-25,Internal,Minor,Manual Testing,446.61,2024
3225,91,Cosmetic,2020-07-25,Surface,Minor,Visual Inspection,18.7,2024
3226,74,Cosmetic,2020-07-25,Surface,Moderate,Visual Inspection,283.6,2024
3227,5,Functional,2020-07-25,Surface,Critical,Visual Inspection,577.39,2024
3228,66,Cosmetic,2020-07-25,Surface,Critical,Automated Testing,689.42,2024
3229,24,Cosmetic,2020-07-25,Internal,Critical,Automated Testing,136.69,2024
3230,12,Cosmetic,2020-07-25,Surface,Minor,Visual Inspection,680.74,2024
3231,56,Cosmetic,2020-07-25,Internal,Critical,Visual Inspection,638.8,2024
3232,80,Cosmetic,2020-07-25,Internal,Moderate,Manual Testing,178.82,2024
3233,36,Cosmetic,2020-07-26,Internal,Minor,Manual Testing,767.74,2024
3234,95,Structural,2020-07-26,Surface,Critical,Automated Testing,114.02,2024
3235,34,Functional,2020-07-26,Component,Minor,Visual Inspection,105.27,2024
3236,93,Structural,2020-07-26,Internal,Minor,Visual Inspection,96.04,2024
3237,38,Functional,2020-07-26,Component,Critical,Visual Inspection,613.47,2024
3238,49,Structural,2020-07-26,Internal,Minor,Automated Testing,901.01,2024
3239,25,Cosmetic,2020-07-26,Internal,Minor,Manual Testing,651.04,2024
3240,28,Cosmetic,2020-07-26,Surface,Critical,Visual Inspection,525.36,2024
3241,97,Functional,2020-07-27,Component,Critical,Automated Testing,904.32,2024
3242,28,Cosmetic,2020-07-27,Surface,Critical,Visual Inspection,525.36,2024
3243,77,Functional,2020-07-27,Surface,Critical,Visual Inspection,873.59,2024
3244,35,Structural,2020-07-27,Component,Moderate,Automated Testing,470.35,2024
3245,63,Cosmetic,2020-07-27,Surface,Moderate,Visual Inspection,861.84,2024
3246,64,Structural,2020-07-27,Component,Minor,Manual Testing,854.25,2024
3247,1,Cosmetic,2020-07-27,Component,Critical,Automated Testing,978.5,2024
3248,77,Functional,2020-07-27,Internal,Moderate,Manual Testing,617.24,2024
3249,1,Functional,2020-07-27,Internal,Critical,Manual Testing,652.97,2024
3250,97,Structural,2020-07-28,Component,Moderate,Automated Testing,773.47,2024
3251,82,Functional,2020-07-28,Component,Critical,Visual Inspection,858.99,2024
3252,92,Cosmetic,2020-07-28,Component,Critical,Manual Testing,479.31,2024
3253,97,Cosmetic,2020-07-28,Surface,Critical,Automated Testing,503.25,2024
3254,4,Cosmetic,2020-07-28,Internal,Critical,Manual Testing,430.74,2024
3255,81,Functional,2020-07-28,Surface,Critical,Automated Testing,93.13,2024
3256,86,Functional,2020-07-28,Surface,Critical,Automated Testing,667.18,2024
3257,46,Structural,2020-07-28,Component,Moderate,Visual Inspection,71.86,2024
3258,96,Functional,2020-07-28,Surface,Critical,Visual Inspection,465.74,2024
3259,77,Functional,2020-07-28,Component,Critical,Manual Testing,916.1,2024
3260,21,Structural,2020-08-01,Component,Critical,Manual Testing,540.92,2024
3261,13,Cosmetic,2020-08-01,Surface,Minor,Manual Testing,303.08,2024
3262,88,Cosmetic,2020-08-01,Internal,Moderate,Manual Testing,942.94,2024
3263,50,Functional,2020-08-01,Surface,Critical,Manual Testing,94.34,2024
3264,43,Structural,2020-08-01,Surface,Minor,Visual Inspection,326.58,2024
3265,24,Cosmetic,2020-08-01,Surface,Critical,Visual Inspection,786.6,2024
3266,54,Functional,2020-08-01,Internal,Moderate,Visual Inspection,310.35,2024
3267,31,Functional,2020-08-01,Internal,Minor,Visual Inspection,771.96,2024
3268,83,Functional,2020-08-01,Component,Critical,Manual Testing,498.47,2024
3269,93,Structural,2020-08-01,Internal,Minor,Visual Inspection,96.04,2024
3270,63,Cosmetic,2020-08-01,Internal,Moderate,Manual Testing,195.84,2024
3271,78,Cosmetic,2020-08-02,Component,Critical,Manual Testing,612.25,2024
3272,43,Functional,2020-08-02,Internal,Critical,Visual Inspection,546.42,2024
3273,48,Structural,2020-08-02,Component,Moderate,Visual Inspection,436.9,2024
3274,21,Functional,2020-08-02,Internal,Moderate,Visual Inspection,584.9,2024
3275,88,Functional,2020-08-03,Surface,Minor,Manual Testing,356.55,2024
3276,31,Functional,2020-08-03,Internal,Minor,Visual Inspection,771.96,2024
3277,37,Structural,2020-08-03,Internal,Moderate,Manual Testing,939.94,2024
3278,89,Functional,2020-08-03,Internal,Critical,Automated Testing,90.11,2024
3279,74,Functional,2020-08-03,Surface,Minor,Manual Testing,970.98,2024
3280,50,Cosmetic,2020-08-03,Surface,Moderate,Automated Testing,102.98,2024
3281,11,Structural,2020-08-03,Component,Critical,Automated Testing,575.71,2024
3282,70,Structural,2020-08-04,Component,Moderate,Automated Testing,947.83,2024
3283,51,Structural,2020-08-04,Surface,Critical,Manual Testing,271.18,2024
3284,13,Cosmetic,2020-08-04,Surface,Moderate,Manual Testing,629.71,2024
3285,50,Cosmetic,2020-08-04,Component,Minor,Automated Testing,309.87,2024
3286,44,Structural,2020-08-04,Surface,Minor,Visual Inspection,182.54,2024
3287,93,Structural,2020-08-04,Component,Minor,Manual Testing,395.02,2024
3288,66,Cosmetic,2020-08-04,Component,Minor,Visual Inspection,932.34,2024
3289,79,Functional,2020-08-04,Surface,Moderate,Visual Inspection,106.59,2024
3290,74,Cosmetic,2020-08-04,Surface,Moderate,Visual Inspection,283.6,2024
3291,51,Functional,2020-08-04,Internal,Minor,Visual Inspection,755.15,2024
3292,95,Functional,2020-08-04,Component,Moderate,Automated Testing,319.06,2024
3293,97,Functional,2020-08-04,Surface,Moderate,Visual Inspection,526.93,2024
3294,92,Functional,2020-08-04,Surface,Minor,Automated Testing,988.41,2024
3295,31,Functional,2020-08-04,Component,Critical,Manual Testing,270.7,2024
3296,51,Functional,2020-08-04,Component,Critical,Visual Inspection,303.16,2024
3297,94,Structural,2020-08-04,Surface,Moderate,Visual Inspection,814.84,2024
3298,65,Cosmetic,2020-08-05,Component,Moderate,Manual Testing,545.52,2024
3299,37,Cosmetic,2020-08-05,Component,Moderate,Manual Testing,840.24,2024
3300,56,Structural,2020-08-05,Internal,Moderate,Automated Testing,87.28,2024
3301,77,Functional,2020-08-05,Component,Critical,Visual Inspection,395.56,2024
3302,66,Cosmetic,2020-08-05,Internal,Critical,Automated Testing,748.29,2024
3303,92,Structural,2020-08-05,Internal,Moderate,Visual Inspection,523.61,2024
3304,51,Functional,2020-08-05,Internal,Moderate,Automated Testing,107.7,2024
3305,35,Structural,2020-08-05,Component,Moderate,Automated Testing,470.35,2024
3306,60,Structural,2020-08-05,Surface,Critical,Manual Testing,894.31,2024
3307,76,Structural,2020-08-05,Internal,Minor,Manual Testing,746.64,2024
3308,68,Structural,2020-08-06,Surface,Moderate,Manual Testing,576.57,2024
3309,87,Cosmetic,2020-08-06,Surface,Minor,Manual Testing,301.61,2024
3310,98,Functional,2020-08-06,Internal,Critical,Automated Testing,770.66,2024
3311,46,Cosmetic,2020-08-06,Internal,Critical,Visual Inspection,508.94,2024
3312,64,Functional,2020-08-06,Component,Moderate,Automated Testing,623.52,2024
3313,61,Structural,2020-08-06,Component,Critical,Manual Testing,430.49,2024
3314,56,Cosmetic,2020-08-06,Surface,Moderate,Automated Testing,389.21,2024
3315,13,Cosmetic,2020-08-07,Internal,Critical,Visual Inspection,280.77,2024
3316,22,Structural,2020-08-07,Component,Moderate,Manual Testing,220.96,2024
3317,95,Structural,2020-08-07,Surface,Moderate,Automated Testing,536.08,2024
3318,12,Structural,2020-08-07,Internal,Minor,Visual Inspection,201.79,2024
3319,79,Structural,2020-08-07,Internal,Critical,Visual Inspection,973.66,2024
3320,66,Cosmetic,2020-08-07,Component,Critical,Manual Testing,194.9,2024
3321,26,Cosmetic,2020-08-07,Internal,Critical,Manual Testing,647.11,2024
3322,25,Functional,2020-08-07,Component,Minor,Automated Testing,146.53,2024
3323,75,Cosmetic,2020-08-07,Surface,Moderate,Automated Testing,380.52,2024
3324,26,Functional,2020-08-07,Internal,Minor,Automated Testing,892.85,2024
3325,45,Cosmetic,2020-08-08,Internal,Moderate,Manual Testing,558.34,2024
3326,49,Functional,2020-08-08,Surface,Moderate,Manual Testing,960.15,2024
3327,77,Cosmetic,2020-08-08,Internal,Minor,Automated Testing,38.39,2024
3328,99,Functional,2020-08-08,Internal,Minor,Manual Testing,948.05,2024
3329,28,Functional,2020-08-09,Component,Minor,Manual Testing,222.11,2024
3330,28,Functional,2020-08-09,Component,Critical,Visual Inspection,155.84,2024
3331,12,Functional,2020-08-09,Surface,Critical,Manual Testing,811.65,2024
3332,4,Structural,2020-08-09,Surface,Minor,Visual Inspection,164.46,2024
3333,56,Functional,2020-08-09,Component,Moderate,Visual Inspection,409.72,2024
3334,65,Structural,2020-08-09,Surface,Minor,Manual Testing,327.88,2024
3335,64,Structural,2020-08-09,Component,Moderate,Visual Inspection,484.04,2024
3336,63,Cosmetic,2020-08-10,Component,Critical,Visual Inspection,538.99,2024
3337,87,Functional,2020-08-10,Component,Moderate,Automated Testing,220.01,2024
3338,4,Functional,2020-08-10,Component,Minor,Automated Testing,644.51,2024
3339,67,Structural,2020-08-10,Component,Critical,Visual Inspection,536.57,2024
3340,50,Structural,2020-08-10,Surface,Minor,Manual Testing,223.73,2024
3341,9,Functional,2020-08-10,Internal,Critical,Visual Inspection,161.41,2024
3342,80,Functional,2020-08-10,Internal,Moderate,Manual Testing,80.0,2024
3343,39,Structural,2020-08-10,Internal,Minor,Automated Testing,310.96,2024
3344,77,Functional,2020-08-10,Surface,Critical,Manual Testing,893.77,2024
3345,73,Functional,2020-08-11,Surface,Moderate,Visual Inspection,64.74,2024
3346,98,Functional,2020-08-11,Surface,Critical,Automated Testing,798.12,2024
3347,9,Functional,2020-08-11,Surface,Moderate,Manual Testing,49.52,2024
3348,22,Structural,2020-08-11,Surface,Moderate,Manual Testing,89.91,2024
3349,49,Functional,2020-08-12,Surface,Moderate,Manual Testing,960.15,2024
3350,4,Cosmetic,2020-08-12,Surface,Moderate,Visual Inspection,91.9,2024
3351,4,Cosmetic,2020-08-12,Surface,Moderate,Visual Inspection,577.2,2024
3352,76,Cosmetic,2020-08-12,Internal,Moderate,Visual Inspection,647.01,2024
3353,37,Cosmetic,2020-08-12,Surface,Critical,Automated Testing,433.02,2024
3354,90,Structural,2020-08-12,Component,Minor,Manual Testing,50.38,2024
3355,34,Functional,2020-08-12,Internal,Critical,Automated Testing,500.88,2024
3356,29,Structural,2020-08-12,Surface,Minor,Visual Inspection,21.77,2024
3357,89,Functional,2020-08-12,Internal,Critical,Automated Testing,90.11,2024
3358,12,Structural,2020-08-13,Internal,Minor,Visual Inspection,577.64,2024
3359,54,Functional,2020-08-13,Internal,Moderate,Automated Testing,789.51,2024
3360,27,Functional,2020-08-13,Internal,Critical,Automated Testing,495.53,2024
3361,13,Structural,2020-08-13,Surface,Minor,Visual Inspection,720.18,2024
3362,8,Structural,2020-08-13,Surface,Minor,Visual Inspection,956.44,2024
3363,65,Cosmetic,2020-08-13,Component,Moderate,Manual Testing,545.52,2024
3364,51,Structural,2020-08-13,Surface,Critical,Manual Testing,271.18,2024
3365,87,Structural,2020-08-13,Internal,Minor,Manual Testing,537.35,2024
3366,91,Cosmetic,2020-08-13,Surface,Minor,Visual Inspection,18.7,2024
3367,90,Functional,2020-08-13,Surface,Moderate,Manual Testing,15.1,2024
3368,62,Structural,2020-08-13,Surface,Minor,Automated Testing,132.83,2024
3369,45,Structural,2020-08-14,Component,Minor,Automated Testing,838.89,2024
3370,74,Functional,2020-08-14,Surface,Moderate,Manual Testing,900.61,2024
3371,46,Cosmetic,2020-08-14,Surface,Moderate,Manual Testing,672.89,2024
3372,62,Cosmetic,2020-08-14,Surface,Moderate,Visual Inspection,545.72,2024
3373,77,Structural,2020-08-14,Internal,Moderate,Automated Testing,661.8,2024
3374,50,Functional,2020-08-14,Surface,Critical,Manual Testing,94.34,2024
